Time,Channel A,Channel B
(s),(V),(V)

1.61699000,0.25586720,0.47077850
1.62032400,0.24704730,0.45298620
1.62365800,0.24704730,0.45298620
1.62699200,0.22058780,0.42631310
1.63032600,0.25586720,0.47077850
1.63366000,0.25586720,0.47077850
1.63699400,0.26468700,0.47965940
1.64032800,0.22940760,0.43519400
1.64366200,0.25586720,0.46189760
1.64699600,0.25586720,0.47077850
1.65033000,0.24704730,0.46189760
1.65366400,0.26468700,0.47965940
1.65699800,0.24704730,0.45298620
1.66033200,0.23822750,0.44410540
1.66366600,0.23822750,0.44410540
1.66700000,0.24704730,0.46189760
1.67033400,0.26468700,0.47965940
1.67366800,0.25586720,0.47077850
1.67700200,0.23822750,0.44410540
1.68033600,0.23822750,0.45298620
1.68367000,0.22940760,0.43519400
1.68700400,0.22940760,0.43519400
1.69033800,0.24704730,0.46189760
1.69367200,0.25586720,0.47077850
1.69700600,0.23822750,0.45298620
1.70034000,0.21176790,0.42631310
1.70367400,0.22058780,0.42631310
1.70700800,0.22940760,0.44410540
1.71034200,0.24704730,0.46189760
1.71367600,0.25586720,0.47077850
1.71701000,0.22940760,0.44410540
1.72034400,0.22940760,0.45298620
1.72367800,0.20291760,0.41743220
1.72701200,0.22940760,0.45298620
1.73034600,0.21176790,0.43519400
1.73368000,0.23822750,0.46189760
1.73701400,0.22940760,0.44410540
1.74034800,0.22940760,0.45298620
1.74368200,0.21176790,0.43519400
1.74701600,0.22940760,0.45298620
1.75035000,0.22058780,0.44410540
1.75368400,0.22940760,0.45298620
1.75701800,0.23822750,0.47077850
1.76035200,0.22940760,0.44410540
1.76368600,0.21176790,0.44410540
1.76702000,0.19409770,0.41743220
1.77035400,0.22058780,0.45298620
1.77368800,0.21176790,0.44410540
1.77702200,0.22058780,0.45298620
1.78035600,0.19409770,0.42631310
1.78369000,0.19409770,0.42631310
1.78702400,0.20291760,0.44410540
1.79035800,0.21176790,0.43519400
1.79369200,0.20291760,0.44410540
1.79702600,0.20291760,0.44410540
1.80036000,0.21176790,0.45298620
1.80369400,0.18527790,0.42631310
1.80702800,0.20291760,0.44410540
1.81036200,0.18527790,0.42631310
1.81369600,0.20291760,0.43519400
1.81703000,0.19409770,0.43519400
1.82036400,0.18527790,0.43519400
1.82369800,0.17645800,0.42631310
1.82703200,0.16763820,0.41743220
1.83036600,0.20291760,0.46189760
1.83370000,0.17645800,0.42631310
1.83703400,0.20291760,0.44410540
1.84036800,0.15881830,0.39963990
1.84370200,0.16763820,0.41743220
1.84703600,0.16763820,0.40852080
1.85037000,0.16763820,0.41743220
1.85370400,0.18527790,0.43519400
1.85703800,0.16763820,0.41743220
1.86037200,0.17645800,0.43519400
1.86370600,0.14117860,0.39963990
