Time,Channel A,Channel B
(s),(V),(V)

1.09338796,-0.09704886,0.54191710
1.10672196,-0.11468860,0.52412490
1.12005596,-0.08822901,0.54191710
1.13338996,-0.09704886,0.53303630
1.14672396,-0.10586870,0.51524400
1.16005796,-0.09704886,0.51524400
1.17339196,-0.09704886,0.49745170
1.18672596,-0.11468860,0.45298620
1.20005996,-0.08822901,0.47077850
1.21339396,-0.07940916,0.47077850
1.22672796,-0.10586870,0.43519400
1.24006196,-0.08822901,0.45298620
1.25339596,-0.07940916,0.45298620
1.26672996,-0.09704886,0.43519400
1.28006396,-0.07940916,0.45298620
1.29339796,-0.08822901,0.43519400
1.30673196,-0.12350840,0.39963990
1.32006596,-0.07058931,0.44410540
1.33339996,-0.07940916,0.43519400
1.34673395,-0.10586870,0.40852080
1.36006795,-0.10586870,0.39963990
1.37340195,-0.10586870,0.39963990
1.38673595,-0.11468860,0.39075900
1.40006995,-0.10586870,0.39075900
1.41340395,-0.08822901,0.39963990
1.42673795,-0.09704886,0.39075900
1.44007195,-0.10586870,0.38184760
1.45340595,-0.10586870,0.38184760
1.46673995,-0.10586870,0.36405530
1.48007395,-0.11468860,0.36405530
1.49340795,-0.11468860,0.35517440
1.50674195,-0.11468860,0.36405530
1.52007595,-0.12350840,0.33738210
1.53340995,-0.10586870,0.35517440
1.54674395,-0.13232830,0.31958980
1.56007795,-0.08822901,0.35517440
1.57341195,-0.11468860,0.31958980
1.58674595,-0.14117860,0.30182810
1.60007995,-0.14999850,0.28403580
1.61341395,-0.13232830,0.30182810
1.62674795,-0.14999850,0.27512440
1.64008194,-0.13232830,0.30182810
1.65341594,-0.14999850,0.28403580
1.66674994,-0.16763820,0.25736260
1.68008394,-0.14999850,0.26624350
1.69341794,-0.14117860,0.27512440
1.70675194,-0.15881830,0.24845120
1.72008594,-0.14999850,0.25736260
1.73341994,-0.14999850,0.25736260
1.74675394,-0.14999850,0.24845120
1.76008794,-0.17645800,0.22177800
1.77342194,-0.15881830,0.23957030
1.78675594,-0.17645800,0.21289710
1.80008994,-0.18527790,0.19510480
1.81342394,-0.16763820,0.23065890
1.82675794,-0.17645800,0.23065890
1.84009194,-0.14999850,0.24845120
1.85342594,-0.16763820,0.23065890
1.86675994,-0.19409770,0.20398570
1.88009394,-0.18527790,0.21289710
1.89342794,-0.20291760,0.20398570
1.90676194,-0.20291760,0.19510480
1.92009594,-0.23822750,0.17731250
1.93342994,-0.18527790,0.21289710
1.94676393,-0.23822750,0.17731250
1.96009793,-0.16763820,0.22177800
1.97343193,-0.21176790,0.20398570
1.98676593,-0.21176790,0.19510480
2.00009993,-0.14999850,0.23957030
2.01343393,-0.19409770,0.19510480
2.02676793,-0.19409770,0.18622390
2.04010193,-0.22058780,0.17731250
2.05343593,-0.21176790,0.18622390
2.06676993,-0.22940760,0.15952030
2.08010393,-0.26468700,0.15952030
2.09343793,-0.19409770,0.22177800
2.10677193,-0.24704730,0.16843170
2.12010593,-0.21176790,0.18622390
2.13343993,-0.19409770,0.19510480
2.14677393,-0.28235720,0.15063940
2.16010793,-0.24704730,0.23065890
2.17344193,-0.23822750,0.22177800
2.18677593,-0.25586720,0.20398570
2.20010993,-0.22940760,0.23957030
2.21344393,-0.22058780,0.24845120
2.22677793,-0.25586720,0.21289710
2.24011192,-0.25586720,0.22177800
2.25344592,-0.25586720,0.21289710
2.26677992,-0.26468700,0.22177800
2.28011392,-0.22058780,0.25736260
2.29344792,-0.22940760,0.25736260
2.30678192,-0.26468700,0.25736260
2.32011592,-0.26468700,0.26624350
2.33344992,-0.24704730,0.27512440
2.34678392,-0.22940760,0.29291670
2.36011792,-0.32645650,0.23957030
2.37345192,-0.25586720,0.28403580
2.38678592,-0.26468700,0.27512440
2.40011992,-0.29117710,0.27512440
2.41345392,-0.25586720,0.30182810
2.42678792,-0.26468700,0.29291670
2.44012192,-0.26468700,0.29291670
2.45345592,-0.23822750,0.31958980
2.46678992,-0.28235720,0.28403580
2.48012392,-0.22058780,0.31070890
2.49345792,-0.24704730,0.31070890
2.50679192,-0.25586720,0.30182810
2.52012592,-0.22058780,0.32850120
2.53345991,-0.22058780,0.33738210
2.54679391,-0.24704730,0.31070890
2.56012791,-0.28235720,0.29291670
2.57346191,-0.22940760,0.33738210
2.58679591,-0.23822750,0.31958980
2.60012991,-0.21176790,0.35517440
2.61346391,-0.22940760,0.33738210
2.62679791,-0.20291760,0.34629350
2.64013191,-0.19409770,0.34629350
2.65346591,-0.22058780,0.33738210
2.66679991,-0.22940760,0.31958980
2.68013391,-0.25586720,0.31070890
2.69346791,-0.21176790,0.35517440
2.70680191,-0.23822750,0.31958980
2.72013591,-0.14999850,0.38184760
2.73346991,-0.19409770,0.34629350
2.74680391,-0.19409770,0.34629350
2.76013791,-0.22940760,0.31070890
2.77347191,-0.18527790,0.33738210
2.78680591,-0.17645800,0.32850120
2.80013991,-0.21176790,0.30182810
2.81347391,-0.15881830,0.31958980
2.82680790,-0.19409770,0.27512440
2.84014190,-0.14117860,0.30182810
2.85347590,-0.16763820,0.27512440
2.86680990,-0.17645800,0.26624350
2.88014390,-0.21176790,0.22177800
2.89347790,-0.14999850,0.26624350
2.90681190,-0.16763820,0.23957030
2.92014590,-0.13232830,0.26624350
2.93347990,-0.13232830,0.25736260
2.94681390,-0.08822901,0.27512440
2.96014790,-0.12350840,0.24845120
2.97348190,-0.13232830,0.23957030
2.98681590,-0.12350840,0.23065890
3.00014990,-0.01763970,0.30182810
3.01348390,-0.07058931,0.25736260
3.02681790,-0.12350840,0.20398570
3.04015190,-0.07058931,0.23957030
3.05348590,-0.04409925,0.25736260
3.06681990,-0.10586870,0.20398570
3.08015390,-0.08822901,0.21289710
3.09348790,-0.07058931,0.22177800
3.10682190,-0.06173895,0.20398570
3.12015590,-0.07940916,0.20398570
3.13348989,-0.04409925,0.22177800
3.14682389,-0.01763970,0.23065890
3.16015789,-0.06173895,0.20398570
3.17349189,-0.04409925,0.20398570
3.18682589,-0.05291910,0.18622390
3.20015989,-0.00881985,0.23065890
3.21349389,-0.03527940,0.20398570
3.22682789,-0.03527940,0.19510480
3.24016189,-0.02645955,0.18622390
3.25349589,-0.03527940,0.17731250
3.26682989,-0.03527940,0.16843170
3.28016389,-0.06173895,0.15063940
3.29349789,-0.01763970,0.16843170
3.30683189,-0.00881985,0.15952030
3.32016589,0.01763970,0.16843170
3.33349989,-0.01763970,0.14175850
3.34683389,-0.03527940,0.11505480
3.36016789,0.01763970,0.15063940
3.37350189,-0.00881985,0.11505480
3.38683589,-0.05291910,0.08838160
3.40016989,-0.00881985,0.10617390
3.41350389,-0.00881985,0.10617390
3.42683788,0.03527940,0.13284710
3.44017188,0.01763970,0.11505480
3.45350588,0.00000000,0.10617390
3.46683988,-0.04409925,0.06170843
3.48017388,-0.01763970,0.07950072
3.49350788,-0.01763970,0.08838160
3.50684188,-0.00881985,0.07950072
3.52017588,0.02645955,0.11505480
3.53350988,0.00000000,0.09729300
3.54684388,-0.00881985,0.08838160
3.56017788,-0.04409925,0.07950072
3.57351188,-0.00881985,0.09729300
3.58684588,0.00000000,0.09729300
3.60017988,0.02645955,0.10617390
3.61351388,-0.01763970,0.08838160
3.62684788,-0.02645955,0.07950072
3.64018188,-0.01763970,0.11505480
3.65351588,-0.03527940,0.15952030
3.66684988,-0.03527940,0.14175850
3.68018388,0.03527940,0.17731250
3.69351788,-0.01763970,0.15952030
3.70685188,-0.03527940,0.15063940
3.72018587,-0.07940916,0.14175850
3.73351987,-0.00881985,0.17731250
3.74685387,-0.07940916,0.15063940
3.76018787,0.00000000,0.18622390
3.77352187,-0.04409925,0.16843170
3.78685587,-0.07940916,0.15063940
3.80018987,-0.06173895,0.16843170
3.81352387,-0.06173895,0.17731250
3.82685787,-0.08822901,0.16843170
3.84019187,-0.07940916,0.18622390
3.85352587,-0.07058931,0.21289710
3.86685987,-0.07058931,0.22177800
3.88019387,-0.08822901,0.22177800
3.89352787,-0.09704886,0.22177800
3.90686187,-0.11468860,0.22177800
3.92019587,-0.10586870,0.25736260
3.93352987,-0.11468860,0.27512440
3.94686387,-0.14117860,0.27512440
3.96019787,-0.12350840,0.31070890
3.97353187,-0.14117860,0.31070890
3.98686587,-0.17645800,0.28403580
4.00019987,-0.16763820,0.31070890
4.01353387,-0.17645800,0.31958980
4.02686786,-0.18527790,0.31958980
4.04020186,-0.16763820,0.35517440
4.05353586,-0.17645800,0.35517440
4.06686986,-0.20291760,0.33738210
4.08020386,-0.19409770,0.36405530
4.09353786,-0.19409770,0.37296670
4.10687186,-0.21176790,0.35517440
4.12020586,-0.21176790,0.37296670
4.13353986,-0.21176790,0.38184760
4.14687386,-0.23822750,0.37296670
4.16020786,-0.22058780,0.40852080
4.17354186,-0.22940760,0.40852080
4.18687586,-0.24704730,0.39963990
4.20020986,-0.23822750,0.42631310
4.21354386,-0.23822750,0.43519400
4.22687786,-0.27350690,0.42631310
4.24021186,-0.24704730,0.48857080
4.25354586,-0.24704730,0.49745170
4.26687986,-0.27350690,0.49745170
4.28021386,-0.27350690,0.50636310
4.29354786,-0.26468700,0.52412490
4.30688186,-0.28235720,0.51524400
4.32021585,-0.27350690,0.53303630
4.33354985,-0.28235720,0.54191710
4.34688385,-0.29999690,0.52412490
4.36021785,-0.29999690,0.54191710
4.37355185,-0.28235720,0.56859030
4.38688585,-0.30881680,0.55082860
4.40021985,-0.29999690,0.57750180
4.41355385,-0.28235720,0.58638260
4.42688785,-0.30881680,0.56859030
4.44022185,-0.29117710,0.59529410
4.45355585,-0.29999690,0.59529410
4.46688985,-0.31763660,0.57750180
4.48022385,-0.29999690,0.58638260
4.49355785,-0.29117710,0.60417490
4.50689185,-0.30881680,0.58638260
4.52022585,-0.29999690,0.60417490
4.53355985,-0.29999690,0.59529410
4.54689385,-0.30881680,0.58638260
4.56022785,-0.29117710,0.59529410
4.57356185,-0.28235720,0.61305580
4.58689585,-0.30881680,0.58638260
4.60022985,-0.27350690,0.61305580
4.61356384,-0.27350690,0.61305580
4.62689784,-0.29117710,0.57750180
4.64023184,-0.28235720,0.55970950
4.65356584,-0.27350690,0.55970950
4.66689984,-0.27350690,0.54191710
4.68023384,-0.27350690,0.54191710
4.69356784,-0.25586720,0.55970950
4.70690184,-0.27350690,0.52412490
4.72023584,-0.25586720,0.54191710
4.73356984,-0.24704730,0.54191710
4.74690384,-0.25586720,0.53303630
4.76023784,-0.22940760,0.54191710
4.77357184,-0.22940760,0.53303630
4.78690584,-0.24704730,0.49745170
4.80023984,-0.22940760,0.50636310
4.81357384,-0.22058780,0.50636310
4.82690784,-0.22940760,0.47965940
4.84024184,-0.22940760,0.47077850
4.85357584,-0.19409770,0.48857080
4.86690984,-0.22058780,0.45298620
4.88024384,-0.19409770,0.46189760
4.89357784,-0.18527790,0.46189760
4.90691184,-0.19409770,0.42631310
4.92024583,-0.18527790,0.40852080
4.93357983,-0.17645800,0.40852080
4.94691383,-0.17645800,0.39963990
4.96024783,-0.17645800,0.38184760
4.97358183,-0.14999850,0.39075900
4.98691583,-0.15881830,0.37296670
5.00024983,-0.14117860,0.37296670
5.01358383,-0.13232830,0.36405530
5.02691783,-0.14117860,0.34629350
5.04025183,-0.14117860,0.31958980
5.05358583,-0.09704886,0.33738210
5.06691983,-0.10586870,0.31070890
5.08025383,-0.07940916,0.31958980
5.09358783,-0.08822901,0.30182810
5.10692183,-0.07058931,0.30182810
5.12025583,-0.05291910,0.31070890
5.13358983,-0.06173895,0.28403580
5.14692383,-0.06173895,0.26624350
5.16025783,-0.05291910,0.25736260
5.17359183,-0.04409925,0.25736260
5.18692583,-0.05291910,0.23957030
5.20025983,-0.04409925,0.23065890
5.21359382,-0.03527940,0.23065890
5.22692782,-0.04409925,0.21289710
5.24026182,-0.03527940,0.20398570
5.25359582,-0.01763970,0.22177800
5.26692982,-0.03527940,0.19510480
5.28026382,-0.01763970,0.21289710
5.29359782,-0.01763970,0.21289710
5.30693182,-0.03527940,0.18622390
5.32026582,-0.02645955,0.16843170
5.33359982,-0.00881985,0.17731250
5.34693382,-0.01763970,0.15063940
5.36026782,0.00000000,0.15952030
5.37360182,0.00000000,0.15063940
5.38693582,-0.00881985,0.12396620
5.40026982,0.00000000,0.14175850
5.41360382,-0.00881985,0.11505480
5.42693782,-0.03527940,0.07950072
5.44027182,-0.01763970,0.09729300
5.45360582,-0.01763970,0.11505480
5.46693982,-0.02645955,0.09729300
5.48027382,-0.01763970,0.10617390
5.49360782,-0.01763970,0.10617390
5.50694181,-0.03527940,0.08838160
5.52027581,-0.03527940,0.09729300
5.53360981,-0.03527940,0.08838160
5.54694381,-0.04409925,0.07950072
5.56027781,-0.02645955,0.09729300
5.57361181,-0.03527940,0.09729300
5.58694581,-0.04409925,0.10617390
5.60027981,-0.04409925,0.14175850
5.61361381,-0.03527940,0.17731250
5.62694781,-0.04409925,0.16843170
5.64028181,-0.05291910,0.15063940
5.65361581,-0.05291910,0.15952030
5.66694981,-0.05291910,0.16843170
5.68028381,-0.03527940,0.18622390
5.69361781,-0.05291910,0.18622390
5.70695181,-0.07940916,0.15952030
5.72028581,-0.07058931,0.18622390
5.73361981,-0.07940916,0.19510480
5.74695381,-0.07940916,0.22177800
5.76028781,-0.08822901,0.21289710
5.77362181,-0.08822901,0.22177800
5.78695581,-0.11468860,0.20398570
5.80028981,-0.10586870,0.22177800
5.81362380,-0.11468860,0.23957030
5.82695780,-0.14999850,0.23957030
5.84029180,-0.14117860,0.26624350
5.85362580,-0.14999850,0.28403580
5.86695980,-0.16763820,0.27512440
5.88029380,-0.14999850,0.31070890
5.89362780,-0.16763820,0.31958980
5.90696180,-0.18527790,0.30182810
5.92029580,-0.16763820,0.33738210
5.93362980,-0.17645800,0.35517440
5.94696380,-0.20291760,0.32850120
5.96029780,-0.21176790,0.33738210
5.97363180,-0.19409770,0.35517440
5.98696580,-0.22058780,0.34629350
6.00029980,-0.21176790,0.36405530
6.01363380,-0.20291760,0.38184760
6.02696780,-0.22940760,0.36405530
6.04030180,-0.22940760,0.36405530
6.05363580,-0.22058780,0.39963990
6.06696980,-0.25586720,0.38184760
6.08030380,-0.24704730,0.39075900
6.09363780,-0.23822750,0.41743220
6.10697179,-0.26468700,0.39963990
6.12030579,-0.25586720,0.41743220
6.13363979,-0.24704730,0.45298620
6.14697379,-0.26468700,0.47965940
6.16030779,-0.26468700,0.50636310
6.17364179,-0.27350690,0.50636310
6.18697579,-0.30881680,0.48857080
6.20030979,-0.26468700,0.53303630
6.21364379,-0.29117710,0.52412490
6.22697779,-0.28235720,0.54191710
6.24031179,-0.26468700,0.56859030
6.25364579,-0.28235720,0.55082860
6.26697979,-0.30881680,0.52412490
6.28031379,-0.29999690,0.54191710
6.29364779,-0.29117710,0.55970950
6.30698179,-0.30881680,0.55970950
6.32031579,-0.30881680,0.56859030
6.33364979,-0.29117710,0.59529410
6.34698379,-0.31763660,0.56859030
6.36031779,-0.29999690,0.59529410
6.37365179,-0.29999690,0.59529410
6.38698579,-0.30881680,0.58638260
6.40031978,-0.29117710,0.60417490
6.41365378,-0.29117710,0.61305580
6.42698778,-0.29999690,0.58638260
6.44032178,-0.29117710,0.59529410
6.45365578,-0.28235720,0.60417490
6.46698978,-0.30881680,0.57750180
6.48032378,-0.28235720,0.60417490
6.49365778,-0.28235720,0.60417490
6.50699178,-0.29999690,0.57750180
6.52032578,-0.28235720,0.59529410
6.53365978,-0.28235720,0.58638260
6.54699378,-0.27350690,0.55970950
6.56032778,-0.28235720,0.54191710
6.57366178,-0.26468700,0.55082860
6.58699578,-0.28235720,0.52412490
6.60032978,-0.25586720,0.54191710
6.61366378,-0.24704730,0.54191710
6.62699778,-0.25586720,0.52412490
6.64033178,-0.24704730,0.52412490
6.65366578,-0.23822750,0.53303630
6.66699978,-0.22940760,0.53303630
6.68033378,-0.22940760,0.52412490
6.69366778,-0.22058780,0.52412490
6.70700177,-0.23822750,0.48857080
6.72033577,-0.21176790,0.49745170
6.73366977,-0.20291760,0.49745170
6.74700377,-0.21176790,0.47965940
6.76033777,-0.21176790,0.46189760
6.77367177,-0.18527790,0.46189760
6.78700577,-0.21176790,0.43519400
6.80033977,-0.17645800,0.45298620
6.81367377,-0.16763820,0.44410540
6.82700777,-0.18527790,0.40852080
6.84034177,-0.15881830,0.41743220
6.85367577,-0.16763820,0.39075900
6.86700977,-0.15881830,0.38184760
6.88034377,-0.14999850,0.38184760
6.89367777,-0.14117860,0.38184760
6.90701177,-0.14117860,0.36405530
6.92034577,-0.11468860,0.36405530
6.93367977,-0.09704886,0.37296670
6.94701377,-0.11468860,0.32850120
6.96034777,-0.07058931,0.35517440
6.97368177,-0.07058931,0.32850120
6.98701577,-0.09704886,0.28403580
7.00034976,-0.05291910,0.31958980
7.01368376,-0.05291910,0.30182810
7.02701776,-0.05291910,0.29291670
7.04035176,-0.04409925,0.28403580
7.05368576,-0.03527940,0.28403580
7.06701976,-0.05291910,0.25736260
7.08035376,-0.01763970,0.28403580
7.09368776,-0.02645955,0.26624350
7.10702176,-0.03527940,0.23065890
7.12035576,-0.01763970,0.24845120
7.13368976,-0.02645955,0.23065890
7.14702376,-0.02645955,0.22177800
7.16035776,-0.01763970,0.22177800
7.17369176,0.00000000,0.23065890
7.18702576,-0.01763970,0.21289710
7.20035976,-0.00881985,0.20398570
7.21369376,-0.00881985,0.20398570
7.22702776,-0.01763970,0.18622390
7.24036176,0.00000000,0.16843170
7.25369576,0.00000000,0.15952030
7.26702976,-0.00881985,0.14175850
7.28036376,0.00881985,0.15063940
7.29369775,-0.00881985,0.11505480
7.30703175,-0.00881985,0.12396620
7.32036575,0.00881985,0.13284710
7.33369975,-0.00881985,0.10617390
7.34703375,-0.03527940,0.08838160
7.36036775,-0.00881985,0.11505480
7.37370175,-0.00881985,0.11505480
7.38703575,-0.02645955,0.10617390
7.40036975,-0.01763970,0.10617390
7.41370375,-0.02645955,0.09729300
7.42703775,-0.03527940,0.08838160
7.44037175,-0.02645955,0.10617390
7.45370575,-0.01763970,0.11505480
7.46703975,-0.03527940,0.09729300
7.48037375,-0.02645955,0.10617390
7.49370775,-0.04409925,0.09729300
7.50704175,-0.03527940,0.15952030
7.52037575,-0.03527940,0.18622390
7.53370975,-0.03527940,0.19510480
7.54704375,-0.05291910,0.15952030
7.56037775,-0.06173895,0.15063940
7.57371175,-0.05291910,0.17731250
7.58704574,-0.07058931,0.16843170
7.60037974,-0.07058931,0.17731250
7.61371374,-0.07058931,0.18622390
7.62704774,-0.07940916,0.17731250
7.64038174,-0.07058931,0.21289710
7.65371574,-0.08822901,0.21289710
7.66704974,-0.10586870,0.20398570
7.68038374,-0.08822901,0.23957030
7.69371774,-0.10586870,0.23957030
7.70705174,-0.14117860,0.21289710
7.72038574,-0.12350840,0.25736260
7.73371974,-0.13232830,0.28403580
7.74705374,-0.16763820,0.25736260
7.76038774,-0.14117860,0.30182810
7.77372174,-0.16763820,0.29291670
7.78705574,-0.18527790,0.29291670
7.80038974,-0.17645800,0.31070890
7.81372374,-0.19409770,0.31070890
7.82705774,-0.20291760,0.31070890
7.84039174,-0.18527790,0.34629350
7.85372574,-0.21176790,0.32850120
7.86705974,-0.22058780,0.33738210
7.88039374,-0.21176790,0.36405530
7.89372773,-0.22058780,0.35517440
7.90706173,-0.23822750,0.35517440
7.92039573,-0.22940760,0.37296670
7.93372973,-0.25586720,0.35517440
7.94706373,-0.25586720,0.36405530
7.96039773,-0.24704730,0.39075900
7.97373173,-0.26468700,0.38184760
7.98706573,-0.26468700,0.39075900
8.00039973,-0.24704730,0.41743220
8.01373373,-0.26468700,0.42631310
8.02706773,-0.28235720,0.41743220
8.04040173,-0.27350690,0.43519400
8.05373573,-0.28235720,0.45298620
8.06706973,-0.29117710,0.47965940
8.08040373,-0.27350690,0.50636310
8.09373773,-0.29117710,0.50636310
8.10707173,-0.30881680,0.49745170
8.12040573,-0.29999690,0.51524400
8.13373973,-0.28235720,0.54191710
8.14707373,-0.29999690,0.51524400
8.16040773,-0.29999690,0.52412490
8.17374173,-0.31763660,0.52412490
8.18707572,-0.30881680,0.54191710
8.20040972,-0.31763660,0.53303630
8.21374372,-0.31763660,0.54191710
8.22707772,-0.33527630,0.54191710
8.24041172,-0.30881680,0.57750180
8.25374572,-0.31763660,0.56859030
8.26707972,-0.32645650,0.56859030
8.28041372,-0.30881680,0.58638260
8.29374772,-0.30881680,0.58638260
8.30708172,-0.31763660,0.57750180
8.32041572,-0.29117710,0.59529410
8.33374972,-0.29999690,0.59529410
8.34708372,-0.30881680,0.57750180
8.36041772,-0.29117710,0.59529410
8.37375172,-0.28235720,0.60417490
8.38708572,-0.29999690,0.58638260
8.40041972,-0.26468700,0.61305580
8.41375372,-0.28235720,0.60417490
8.42708772,-0.29117710,0.57750180
8.44042172,-0.27350690,0.59529410
8.45375572,-0.29117710,0.56859030
8.46708972,-0.26468700,0.57750180
8.48042371,-0.25586720,0.54191710
8.49375771,-0.26468700,0.52412490
8.50709171,-0.26468700,0.52412490
8.52042571,-0.22940760,0.55082860
8.53375971,-0.23822750,0.53303630
8.54709371,-0.25586720,0.51524400
8.56042771,-0.22058780,0.53303630
8.57376171,-0.23822750,0.51524400
8.58709571,-0.24704730,0.49745170
8.60042971,-0.22058780,0.50636310
8.61376371,-0.20291760,0.50636310
8.62709771,-0.22058780,0.47965940
8.64043171,-0.19409770,0.49745170
8.65376571,-0.19409770,0.47965940
8.66709971,-0.20291760,0.45298620
8.68043371,-0.17645800,0.45298620
8.69376771,-0.20291760,0.42631310
8.70710171,-0.17645800,0.42631310
8.72043571,-0.15881830,0.43519400
8.73376971,-0.15881830,0.41743220
8.74710371,-0.15881830,0.39963990
8.76043771,-0.14117860,0.40852080
8.77377171,-0.15881830,0.36405530
8.78710570,-0.14117860,0.37296670
8.80043970,-0.11468860,0.38184760
8.81377370,-0.10586870,0.36405530
8.82710770,-0.10586870,0.35517440
8.84044170,-0.07940916,0.36405530
8.85377570,-0.07058931,0.36405530
8.86710970,-0.07058931,0.32850120
8.88044370,-0.05291910,0.33738210
8.89377770,-0.03527940,0.33738210
8.90711170,-0.06173895,0.29291670
8.92044570,-0.03527940,0.31958980
8.93377970,-0.04409925,0.29291670
8.94711370,-0.05291910,0.27512440
8.96044770,-0.01763970,0.29291670
8.97378170,-0.03527940,0.25736260
8.98711570,-0.04409925,0.23957030
9.00044970,-0.00881985,0.26624350
9.01378370,-0.00881985,0.25736260
9.02711770,-0.02645955,0.22177800
9.04045170,-0.00881985,0.23065890
9.05378570,-0.00881985,0.22177800
9.06711970,-0.01763970,0.20398570
9.08045369,-0.00881985,0.20398570
9.09378769,0.00000000,0.22177800
9.10712169,-0.00881985,0.21289710
9.12045569,-0.00881985,0.21289710
9.13378969,-0.00881985,0.19510480
9.14712369,-0.00881985,0.18622390
9.16045769,0.00000000,0.18622390
9.17379169,-0.00881985,0.14175850
9.18712569,0.00000000,0.14175850
9.20045969,0.00881985,0.15063940
9.21379369,0.00000000,0.15063940
9.22712769,-0.01763970,0.12396620
9.24046169,0.01763970,0.15063940
9.25379569,-0.00881985,0.12396620
9.26712969,-0.00881985,0.10617390
9.28046369,0.00000000,0.12396620
9.29379769,-0.01763970,0.10617390
9.30713169,-0.02645955,0.10617390
9.32046569,-0.00881985,0.11505480
9.33379969,-0.00881985,0.11505480
9.34713369,-0.01763970,0.11505480
9.36046769,-0.02645955,0.11505480
9.37380168,-0.04409925,0.08838160
9.38713568,-0.01763970,0.11505480
9.40046968,-0.04409925,0.14175850
9.41380368,-0.03527940,0.18622390
9.42713768,-0.04409925,0.16843170
9.44047168,-0.03527940,0.17731250
9.45380568,-0.04409925,0.16843170
9.46713968,-0.06173895,0.16843170
9.48047368,-0.04409925,0.18622390
9.49380768,-0.05291910,0.18622390
9.50714168,-0.07058931,0.17731250
9.52047568,-0.05291910,0.21289710
9.53380968,-0.07940916,0.21289710
9.54714368,-0.11468860,0.18622390
9.56047768,-0.08822901,0.22177800
9.57381168,-0.10586870,0.21289710
9.58714568,-0.13232830,0.21289710
9.60047968,-0.10586870,0.24845120
9.61381368,-0.13232830,0.25736260
9.62714768,-0.16763820,0.24845120
9.64048168,-0.15881830,0.27512440
9.65381568,-0.15881830,0.28403580
9.66714968,-0.19409770,0.26624350
9.68048367,-0.17645800,0.31070890
9.69381767,-0.19409770,0.29291670
9.70715167,-0.21176790,0.29291670
9.72048567,-0.17645800,0.33738210
9.73381967,-0.22058780,0.31070890
9.74715367,-0.21176790,0.33738210
9.76048767,-0.19409770,0.36405530
9.77382167,-0.22940760,0.33738210
9.78715567,-0.23822750,0.33738210
