Time,Channel A,Channel B
(s),(V),(V)

5.82695780,0.00000000,0.38184760
5.84029180,0.00881985,0.37296670
5.85362580,0.00000000,0.37296670
5.86695980,0.03527940,0.39075900
5.88029380,0.02645955,0.37296670
5.89362780,0.04409925,0.37296670
5.90696180,0.06173895,0.38184760
5.92029580,0.08822901,0.39963990
5.93362980,0.10586870,0.39963990
5.94696380,0.09704886,0.39075900
5.96029780,0.11468860,0.39075900
5.97363180,0.10586870,0.38184760
5.98696580,0.14117860,0.40852080
6.00029980,0.13232830,0.39075900
6.01363380,0.12350840,0.38184760
6.02696780,0.15881830,0.39963990
6.04030180,0.14999850,0.38184760
6.05363580,0.17645800,0.39963990
6.06696980,0.17645800,0.39963990
6.08030380,0.20291760,0.41743220
6.09363780,0.18527790,0.39075900
6.10697179,0.19409770,0.39963990
6.12030579,0.20291760,0.39963990
6.13363979,0.19409770,0.38184760
6.14697379,0.21176790,0.40852080
6.16030779,0.18527790,0.38184760
6.17364179,0.20291760,0.39075900
6.18697579,0.22058780,0.40852080
6.20030979,0.20291760,0.39075900
6.21364379,0.20291760,0.39963990
6.22697779,0.21176790,0.39963990
6.24031179,0.18527790,0.38184760
6.25364579,0.20291760,0.39963990
6.26697979,0.21176790,0.40852080
6.28031379,0.19409770,0.39963990
6.29364779,0.18527790,0.39963990
6.30698179,0.19409770,0.39963990
6.32031579,0.18527790,0.39963990
6.33364979,0.15881830,0.39075900
6.34698379,0.16763820,0.40852080
6.36031779,0.14117860,0.39075900
6.37365179,0.14117860,0.39963990
6.38698579,0.13232830,0.39963990
6.40031978,0.11468860,0.38184760
6.41365378,0.12350840,0.39963990
6.42698778,0.11468860,0.39963990
6.44032178,0.09704886,0.39075900
6.45365578,0.09704886,0.39963990
6.46698978,0.08822901,0.39963990
6.48032378,0.07058931,0.39075900
6.49365778,0.04409925,0.38184760
6.50699178,0.05291910,0.39963990
6.52032578,0.03527940,0.39075900
6.53365978,0.01763970,0.37296670
6.54699378,0.01763970,0.38184760
6.56032778,0.00000000,0.37296670
6.57366178,-0.01763970,0.37296670
6.58699578,-0.01763970,0.39075900
6.60032978,-0.04409925,0.36405530
6.61366378,-0.05291910,0.36405530
6.62699778,-0.05291910,0.37296670
6.64033178,-0.07940916,0.36405530
6.65366578,-0.12350840,0.35517440
6.66699978,-0.12350840,0.39075900
6.68033378,-0.16763820,0.36405530
6.69366778,-0.18527790,0.35517440
6.70700177,-0.17645800,0.38184760
6.72033577,-0.21176790,0.36405530
6.73366977,-0.22940760,0.35517440
6.74700377,-0.22058780,0.36405530
6.76033777,-0.26468700,0.33738210
6.77367177,-0.26468700,0.36405530
6.78700577,-0.26468700,0.36405530
6.80033977,-0.29999690,0.35517440
6.81367377,-0.31763660,0.34629350
6.82700777,-0.33527630,0.34629350
6.84034177,-0.35294650,0.34629350
6.85367577,-0.37058620,0.33738210
6.86700977,-0.37058620,0.34629350
6.88034377,-0.40586570,0.31070890
6.89367777,-0.41468550,0.31958980
6.90701177,-0.39704580,0.34629350
6.92034577,-0.44117560,0.31070890
6.93367977,-0.44117560,0.31958980
6.94701377,-0.43235570,0.33738210
6.96034777,-0.46763510,0.32850120
6.97368177,-0.49412520,0.31958980
6.98701577,-0.50294510,0.31070890
7.00034976,-0.51176490,0.31070890
7.01368376,-0.52940460,0.29291670
7.02701776,-0.52940460,0.30182810
7.04035176,-0.53822450,0.29291670
7.05368576,-0.54704430,0.29291670
7.06701976,-0.52940460,0.31070890
7.08035376,-0.54704430,0.29291670
7.09368776,-0.53822450,0.31070890
7.10702176,-0.54704430,0.29291670
7.12035576,-0.53822450,0.30182810
7.13368976,-0.53822450,0.29291670
7.14702376,-0.53822450,0.29291670
7.16035776,-0.52940460,0.30182810
7.17369176,-0.54704430,0.29291670
7.18702576,-0.52058480,0.31070890
7.20035976,-0.54704430,0.27512440
7.21369376,-0.54704430,0.27512440
7.22702776,-0.51176490,0.30182810
7.24036176,-0.52940460,0.28403580
7.25369576,-0.52940460,0.28403580
7.26702976,-0.51176490,0.29291670
7.28036376,-0.51176490,0.29291670
7.29369775,-0.50294510,0.29291670
7.30703175,-0.47645500,0.29291670
7.32036575,-0.47645500,0.28403580
